,start_station_name,end_station_name,count
2030,Haymarket Terrace,Murrayfield,9
2031,Haymarket Terrace,Murrayfield Tram,6
2032,Haymarket Terrace,Musselburgh Brunton Hall,1
2033,Haymarket Terrace,Picardy Place,2
2034,Haymarket Terrace,Roseburn Street,6
2035,Haymarket Terrace,Royal Commonwealth Pool,1
2036,Haymarket Terrace,Scotland Street,2
2037,Haymarket Terrace,Sighthill - Edinburgh College,1
2038,Haymarket Terrace,Simon Square,1
2039,Haymarket Terrace,South Trinity Road,4
2040,Haymarket Terrace,St Andrew Square,5
2041,Haymarket Terrace,Stockbridge,10
2042,Haymarket Terrace,The Loan,1
2043,Haymarket Terrace,Victoria Quay,3
2044,Haymarket Terrace,Waitrose Comely Bank,3
2045,Haymarket Terrace,Warrender Park Road,2
2046,Haymarket Terrace,Waverley Bridge,4
2047,Haymarket Terrace,West Crosscauseway,1
2048,Haymarket Terrace,Wester Coates Terrace,5
2049,Haymarket Terrace,Western General Hospital,1
2050,Heriot Watt - Edinburgh Business School,Balgreen Road,1
2051,Heriot Watt - Edinburgh Business School,Boroughmuir,9
2052,Heriot Watt - Edinburgh Business School,Causewayside,3
2053,Heriot Watt - Edinburgh Business School,Charlotte Square,1
2054,Heriot Watt - Edinburgh Business School,Cramond Foreshore,1
2055,Heriot Watt - Edinburgh Business School,Dalry Road Lidl,1
2056,Heriot Watt - Edinburgh Business School,Dundee Terrace,2
2057,Heriot Watt - Edinburgh Business School,Dynamic Earth,1
2058,Heriot Watt - Edinburgh Business School,Edinburgh Park Central,1
2059,Heriot Watt - Edinburgh Business School,Edinburgh Park Station,20
2060,Heriot Watt - Edinburgh Business School,Fountainbridge,3
2061,Heriot Watt - Edinburgh Business School,Gamekeeper's Road,3
2062,Heriot Watt - Edinburgh Business School,Gorgie Road,2
2063,Heriot Watt - Edinburgh Business School,Heriot Watt - Edinburgh Business School,18
2064,Heriot Watt - Edinburgh Business School,Heriot Watt - Student Accommodation,17
2065,Heriot Watt - Edinburgh Business School,Lothian Road,1
2066,Heriot Watt - Edinburgh Business School,Meggetland,6
2067,Heriot Watt - Edinburgh Business School,Royal Commonwealth Pool,2
2068,Heriot Watt - Student Accommodation,Boroughmuir,8
2069,Heriot Watt - Student Accommodation,Edinburgh Park Central,3
2070,Heriot Watt - Student Accommodation,Edinburgh Park Station,10
2071,Heriot Watt - Student Accommodation,Edinburgh Zoo,1
2072,Heriot Watt - Student Accommodation,Fountainbridge,6
2073,Heriot Watt - Student Accommodation,Gladstone Terrace,1
2074,Heriot Watt - Student Accommodation,Heriot Watt - Edinburgh Business School,16
2075,Heriot Watt - Student Accommodation,Heriot Watt - Student Accommodation,17
2076,Heriot Watt - Student Accommodation,Holyrood Road,2
2077,Heriot Watt - Student Accommodation,Ingliston Park & Ride,5
2078,Heriot Watt - Student Accommodation,Lothian Road,3
2079,Heriot Watt - Student Accommodation,Meadows East,5
2080,Heriot Watt - Student Accommodation,Sighthill - Edinburgh College,2
2081,Heriot Watt - Student Accommodation,St Andrew Square,1
2082,Heriot Watt - Student Accommodation,West Crosscauseway,1
2083,Hillside Crescent,Abbeyhill,3
2084,Hillside Crescent,Balgreen Road,2
2085,Hillside Crescent,Belford Road,3
2086,Hillside Crescent,Bristo Square,3
2087,Hillside Crescent,Brunswick Place,4
2088,Hillside Crescent,Bruntsfield Links,2
2089,Hillside Crescent,Canonmills,5
2090,Hillside Crescent,Castle Street,4
2091,Hillside Crescent,Castle Terrace,6
2092,Hillside Crescent,Causewayside,1
2093,Hillside Crescent,Comely Bank Road,9
2094,Hillside Crescent,Dalry Road Lidl,2
2095,Hillside Crescent,Duke Street,6
2096,Hillside Crescent,Dundas Street,3
2097,Hillside Crescent,Dundee Terrace,2
2098,Hillside Crescent,Dynamic Earth,1
2099,Hillside Crescent,EICC,3
2100,Hillside Crescent,East London Street,1
2101,Hillside Crescent,Fountainbridge,4
2102,Hillside Crescent,George Square,2
2103,Hillside Crescent,Gorgie Road,2
2104,Hillside Crescent,Grassmarket,1
2105,Hillside Crescent,Haymarket Station,2
2106,Hillside Crescent,Haymarket Terrace,3
2107,Hillside Crescent,Hillside Crescent,13
2108,Hillside Crescent,Holyrood Road,6
2109,Hillside Crescent,Hunter Square,2
2110,Hillside Crescent,IGMM - Western General,3
2111,Hillside Crescent,Ingliston Park & Ride,1
2112,Hillside Crescent,Inverleith Row,2
2113,Hillside Crescent,Joppa,3
2114,Hillside Crescent,Lauriston Place,1
2115,Hillside Crescent,Leith Walk,5
2116,Hillside Crescent,Leith Walk North,3
2117,Hillside Crescent,Logie Green Road,3
2118,Hillside Crescent,Lothian Road,1
2119,Hillside Crescent,Marchmont Crescent,1
2120,Hillside Crescent,Meadow Place,3
2121,Hillside Crescent,Morningside Road,1
2122,Hillside Crescent,Ocean Terminal,7
2123,Hillside Crescent,Picardy Place,3
2124,Hillside Crescent,Pleasance Courtyard,2
2125,Hillside Crescent,Pollock Halls,2
2126,Hillside Crescent,Portobello - Kings Road,12
2127,Hillside Crescent,Roseburn Street,1
2128,Hillside Crescent,Royal Commonwealth Pool,2
2129,Hillside Crescent,Scotland Street,5
2130,Hillside Crescent,South Trinity Road,2
2131,Hillside Crescent,St Andrew Square,8
2132,Hillside Crescent,Stockbridge,16
2133,Hillside Crescent,Tollcross,2
2134,Hillside Crescent,Victoria Quay,4
2135,Hillside Crescent,Waitrose Comely Bank,1
2136,Hillside Crescent,Warrender Park Road,1
2137,Hillside Crescent,Waverley Bridge,3
2138,Hillside Crescent,Waverley Court,1
2139,Holyrood Road,Abbeyhill,18
2140,Holyrood Road,Bristo Square,2
2141,Holyrood Road,Brunswick Place,1
2142,Holyrood Road,Bruntsfield Links,1
2143,Holyrood Road,Castle Street,3
2144,Holyrood Road,Castle Terrace,1
2145,Holyrood Road,Charlotte Square,4
2146,Holyrood Road,City Chambers,2
2147,Holyrood Road,Comely Bank Road,1
2148,Holyrood Road,Crichton Street,4
2149,Holyrood Road,Dalry Road Lidl,6
2150,Holyrood Road,Dean Street,1
2151,Holyrood Road,Drumsheugh Place,1
2152,Holyrood Road,Duke Street,15
2153,Holyrood Road,Dundas Street,1
2154,Holyrood Road,Dundee Terrace,3
2155,Holyrood Road,Dynamic Earth,8
2156,Holyrood Road,Fountainbridge,1
2157,Holyrood Road,Gamekeeper's Road,6
2158,Holyrood Road,George Square,3
2159,Holyrood Road,Gorgie Road,4
2160,Holyrood Road,Grassmarket,1
2161,Holyrood Road,Haymarket Station,1
2162,Holyrood Road,Haymarket Terrace,1
2163,Holyrood Road,Hillside Crescent,4
2164,Holyrood Road,Holyrood Road,23
2165,Holyrood Road,Hunter Square,7
2166,Holyrood Road,Kings Building 2,1
2167,Holyrood Road,Kings Buildings - Murchison House,1
2168,Holyrood Road,Leith Walk,4
2169,Holyrood Road,Leith Walk North,2
2170,Holyrood Road,Lothian Road,1
2171,Holyrood Road,Marchmont Crescent,5
2172,Holyrood Road,McDonald Road,1
2173,Holyrood Road,Meadow Place,12
2174,Holyrood Road,Meadows East,4
2175,Holyrood Road,Pleasance Courtyard,3
2176,Holyrood Road,Pollock Halls,4
2177,Holyrood Road,Portobello - Kings Road,13
2178,Holyrood Road,Royal Commonwealth Pool,10
2179,Holyrood Road,Scotland Street,2
2180,Holyrood Road,South Trinity Road,2
2181,Holyrood Road,St Andrew Square,1
2182,Holyrood Road,Stockbridge,3
2183,Holyrood Road,Surgeons Hall,3
2184,Holyrood Road,Tollcross,5
2185,Holyrood Road,Waitrose Comely Bank,3
2186,Holyrood Road,Warrender Park Road,3
2187,Holyrood Road,Waverley Bridge,10
2188,Holyrood Road,Waverley Court,1
2189,Holyrood Road,West Crosscauseway,1
2190,Hopetoun Road,Cramond Foreshore,2
2191,Hopetoun Road,Dalmeny Station,11
2192,Hopetoun Road,Ellersly Road,1
2193,Hopetoun Road,Forth Bridge Visitors Centre,2
2194,Hopetoun Road,Hawes Pier,5
2195,Hopetoun Road,Hopetoun Road,28
2196,Hopetoun Road,Port Edgar Marina,2
2197,Hopetoun Road,Tesco Ferrymuir,3
2198,Hopetoun Road,The Loan,5
2199,Hopetoun Road,Wester Coates Terrace,1
2200,Hunter Square,Abbeyhill,8
2201,Hunter Square,Balgreen Road,2
2202,Hunter Square,Bristo Square,1
2203,Hunter Square,Brunswick Place,10
2204,Hunter Square,Bruntsfield Links,5
2205,Hunter Square,Canonmills,1
2206,Hunter Square,Castle Street,6
2207,Hunter Square,Castle Terrace,2
2208,Hunter Square,Causewayside,9
2209,Hunter Square,Chambers Street,2
2210,Hunter Square,Charlotte Square,2
2211,Hunter Square,City Chambers,2
2212,Hunter Square,Comely Bank Road,2
2213,Hunter Square,Drumsheugh Place,2
2214,Hunter Square,Duke Street,5
2215,Hunter Square,Dundas Street,1
2216,Hunter Square,Dynamic Earth,4
2217,Hunter Square,EICC,1
2218,Hunter Square,East London Street,1
2219,Hunter Square,Gladstone Terrace,1
2220,Hunter Square,Gorgie Road,1
2221,Hunter Square,Grassmarket,4
2222,Hunter Square,Hillside Crescent,1
2223,Hunter Square,Holyrood Road,2
2224,Hunter Square,Hunter Square,8
2225,Hunter Square,Joppa,1
2226,Hunter Square,Kings Building 2,3
2227,Hunter Square,Lauriston Place,1
2228,Hunter Square,Leith Walk,9
2229,Hunter Square,Leith Walk North,10
2230,Hunter Square,Logie Green Road,2
2231,Hunter Square,Lothian Road,2
2232,Hunter Square,McDonald Road,1
2233,Hunter Square,Meadow Place,1
2234,Hunter Square,Meadows East,14
2235,Hunter Square,Morningside Road,1
2236,Hunter Square,Murrayfield Tram,2
2237,Hunter Square,Ocean Terminal,4
2238,Hunter Square,Picardy Place,1
2239,Hunter Square,Pollock Halls,4
2240,Hunter Square,Portobello - Kings Road,6
2241,Hunter Square,Roseburn Street,1
2242,Hunter Square,Royal Commonwealth Pool,2
2243,Hunter Square,Simon Square,3
2244,Hunter Square,South Trinity Road,2
2245,Hunter Square,St Andrew Square,5
2246,Hunter Square,St Andrews House,1
2247,Hunter Square,Stockbridge,2
2248,Hunter Square,Surgeons Hall,10
2249,Hunter Square,Tollcross,1
2250,Hunter Square,Waitrose Comely Bank,2
2251,Hunter Square,Warrender Park Road,2
2252,Hunter Square,Waverley Bridge,7
2253,Hunter Square,West Crosscauseway,1
2254,Hunter Square,Wester Coates Terrace,1
2255,IGMM - Western General,Abbeyhill,1
2256,IGMM - Western General,Brunswick Place,4
2257,IGMM - Western General,Canonmills,2
2258,IGMM - Western General,Castle Street,1
2259,IGMM - Western General,Charlotte Square,1
2260,IGMM - Western General,Comely Bank Road,9
2261,IGMM - Western General,Corstorphine Road,2
2262,IGMM - Western General,Craigleith Road,1
2263,IGMM - Western General,Cramond Foreshore,4
2264,IGMM - Western General,Dalry Road Lidl,4
2265,IGMM - Western General,Drumsheugh Place,2
2266,IGMM - Western General,Duke Street,1
2267,IGMM - Western General,Dundas Street,1
2268,IGMM - Western General,Dynamic Earth,1
2269,IGMM - Western General,EICC,1
2270,IGMM - Western General,Edinburgh Park Central,1
2271,IGMM - Western General,Edinburgh Royal Infirmary,1
2272,IGMM - Western General,Edinburgh Zoo,1
2273,IGMM - Western General,Gorgie Road,2
2274,IGMM - Western General,Grassmarket,1
2275,IGMM - Western General,Haymarket Station,2
2276,IGMM - Western General,IGMM - Western General,11
2277,IGMM - Western General,Inverleith Row,5
2278,IGMM - Western General,Leith Walk,3
2279,IGMM - Western General,Logie Green Road,12
2280,IGMM - Western General,Lothian Road,2
2281,IGMM - Western General,McDonald Road,9
2282,IGMM - Western General,Meadow Place,1
2283,IGMM - Western General,Meadows East,1
2284,IGMM - Western General,Morningside Road,2
2285,IGMM - Western General,Ocean Terminal,1
2286,IGMM - Western General,Picardy Place,1
2287,IGMM - Western General,Portobello - Kings Road,2
2288,IGMM - Western General,South Trinity Road,1
2289,IGMM - Western General,St Andrew Square,3
2290,IGMM - Western General,Stockbridge,15
2291,IGMM - Western General,Tollcross,1
2292,IGMM - Western General,Victoria Quay,1
2293,IGMM - Western General,Waitrose Comely Bank,5
2294,IGMM - Western General,Waverley Bridge,1
2295,IGMM - Western General,Waverley Court,1
2296,IGMM - Western General,West Crosscauseway,1
2297,IGMM - Western General,Wester Coates Terrace,2
2298,Ingliston Park & Ride,Cramond Foreshore,3
2299,Ingliston Park & Ride,Haymarket Station,1
2300,Ingliston Park & Ride,Heriot Watt - Edinburgh Business School,1
2301,Ingliston Park & Ride,Heriot Watt - Student Accommodation,1
2302,Ingliston Park & Ride,Ingliston Park & Ride,2
2303,Ingliston Park & Ride,Murrayfield,3
2304,Inverleith Row,Abbeyhill,1
2305,Inverleith Row,Brunswick Place,7
2306,Inverleith Row,Bruntsfield Links,2
2307,Inverleith Row,Canonmills,3
2308,Inverleith Row,Castle Street,3
2309,Inverleith Row,Castle Terrace,1
2310,Inverleith Row,Chambers Street,2
2311,Inverleith Row,Comely Bank Road,2
2312,Inverleith Row,Craigleith Road,3
2313,Inverleith Row,Cramond Foreshore,2
2314,Inverleith Row,Dean Street,2
2315,Inverleith Row,Drumsheugh Place,1
2316,Inverleith Row,Duke Street,5
2317,Inverleith Row,Dundas Street,2
2318,Inverleith Row,Dynamic Earth,1
2319,Inverleith Row,EICC,1
2320,Inverleith Row,East London Street,6
2321,Inverleith Row,Ellersly Road,1
2322,Inverleith Row,Fountainbridge,1
2323,Inverleith Row,Gorgie Road,1
2324,Inverleith Row,Hunter Square,1
2325,Inverleith Row,IGMM - Western General,9
2326,Inverleith Row,Inverleith Row,9
2327,Inverleith Row,Joppa,1
2328,Inverleith Row,Kings Buildings 1,1
2329,Inverleith Row,Leith Walk,9
2330,Inverleith Row,Leith Walk North,4
2331,Inverleith Row,Logie Green Road,1
2332,Inverleith Row,Lothian Road,2
2333,Inverleith Row,McDonald Road,9
2334,Inverleith Row,Morningside Road,2
2335,Inverleith Row,Ocean Terminal,2
2336,Inverleith Row,Picardy Place,1
2337,Inverleith Row,Portobello - Kings Road,3
2338,Inverleith Row,Scotland Street,1
2339,Inverleith Row,South Trinity Road,10
2340,Inverleith Row,St Andrew Square,4
2341,Inverleith Row,St Andrews House,2
2342,Inverleith Row,Stockbridge,6
2343,Inverleith Row,Surgeons Hall,5
2344,Inverleith Row,Thirlestane Road,1
2345,Inverleith Row,Tollcross,2
2346,Inverleith Row,Victoria Quay,10
2347,Inverleith Row,Waitrose Comely Bank,1
2348,Inverleith Row,Waverley Bridge,6
2349,Inverleith Row,Western General Hospital,1
2350,Joppa,Abbeyhill,2
2351,Joppa,Brunswick Place,3
2352,Joppa,Castle Street,1
2353,Joppa,Causewayside,1
2354,Joppa,Chambers Street,1
2355,Joppa,Crichton Street,1
2356,Joppa,Duke Street,19
2357,Joppa,Dundas Street,2
2358,Joppa,Dynamic Earth,3
2359,Joppa,Haymarket Station,1
2360,Joppa,Hillside Crescent,1
2361,Joppa,IGMM - Western General,1
2362,Joppa,Joppa,35
2363,Joppa,Marchmont Crescent,1
2364,Joppa,McDonald Road,2
2365,Joppa,Meadows East,9
2366,Joppa,Milton Road - Edinburgh College,3
2367,Joppa,Musselburgh Brunton Hall,7
2368,Joppa,Musselburgh Lidl,4
2369,Joppa,Ocean Terminal,1
2370,Joppa,Pollock Halls,5
2371,Joppa,Portobello - Kings Road,10
2372,Joppa,Royal Commonwealth Pool,1
2373,Joppa,Scotland Street,2
2374,Joppa,South Trinity Road,2
2375,Joppa,St Andrews House,2
2376,Joppa,Victoria Quay,4
2377,Kings Building 2,Abbeyhill,4
2378,Kings Building 2,Boroughmuir,16
2379,Kings Building 2,Bristo Square,2
2380,Kings Building 2,Brunswick Place,1
2381,Kings Building 2,Bruntsfield Links,4
2382,Kings Building 2,Canonmills,3
2383,Kings Building 2,Causewayside,20
2384,Kings Building 2,Chambers Street,5
2385,Kings Building 2,City Chambers,5
2386,Kings Building 2,Colinton Road,1
2387,Kings Building 2,Comely Bank Road,1
2388,Kings Building 2,Crichton Street,2
2389,Kings Building 2,Dalry Road Lidl,1
2390,Kings Building 2,Duke Street,2
2391,Kings Building 2,Dundas Street,2
2392,Kings Building 2,Dundee Terrace,16
2393,Kings Building 2,Dynamic Earth,1
2394,Kings Building 2,Edinburgh Zoo,1
2395,Kings Building 2,George Square,7
2396,Kings Building 2,Gladstone Terrace,3
2397,Kings Building 2,Gorgie Road,2
2398,Kings Building 2,Grassmarket,7
2399,Kings Building 2,Hunter Square,1
2400,Kings Building 2,Kings Building 2,9
2401,Kings Building 2,Kings Buildings - Murchison House,2
2402,Kings Building 2,Lauriston Place,4
2403,Kings Building 2,Leith Walk,1
2404,Kings Building 2,Logie Green Road,8
2405,Kings Building 2,Marchmont Crescent,1
2406,Kings Building 2,Meadow Place,12
2407,Kings Building 2,Meadows East,22
2408,Kings Building 2,Meggetland,2
2409,Kings Building 2,Morningside Road,22
2410,Kings Building 2,Ocean Terminal,7
2411,Kings Building 2,Pleasance Courtyard,8
2412,Kings Building 2,Pollock Halls,7
2413,Kings Building 2,Roseburn Street,1
2414,Kings Building 2,Royal Commonwealth Pool,6
2415,Kings Building 2,Simon Square,2
2416,Kings Building 2,St Andrew Square,1
2417,Kings Building 2,Surgeons Hall,3
2418,Kings Building 2,Tollcross,10
2419,Kings Building 2,Warrender Park Road,1
2420,Kings Building 2,West Crosscauseway,17
2421,Kings Building 3,Abbeyhill,2
2422,Kings Building 3,Boroughmuir,1
2423,Kings Building 3,Bristo Square,1
2424,Kings Building 3,Bruntsfield Links,4
2425,Kings Building 3,Canonmills,7
2426,Kings Building 3,Causewayside,7
2427,Kings Building 3,City Chambers,1
2428,Kings Building 3,Colinton Road,1
2429,Kings Building 3,Dundee Terrace,2
2430,Kings Building 3,EICC,1
2431,Kings Building 3,East London Street,9
2432,Kings Building 3,Fountainbridge,1
2433,Kings Building 3,Gorgie Road,1
2434,Kings Building 3,Grassmarket,3
2435,Kings Building 3,Kings Building 2,1
2436,Kings Building 3,Kings Building 3,1
2437,Kings Building 3,Kings Buildings - Murchison House,1
2438,Kings Building 3,Kings Buildings 1,1
2439,Kings Building 3,Leith Walk North,2
2440,Kings Building 3,Marchmont Crescent,7
2441,Kings Building 3,Meadows East,11
2442,Kings Building 3,Meggetland,1
2443,Kings Building 3,Morningside Road,2
2444,Kings Building 3,Pleasance Courtyard,2
2445,Kings Building 3,Pollock Halls,1
2446,Kings Building 3,Portobello - Kings Road,1
2447,Kings Building 3,Royal Commonwealth Pool,7
2448,Kings Building 3,Simon Square,2
2449,Kings Building 3,St Andrew Square,4
2450,Kings Building 3,Tollcross,2
2451,Kings Building 3,Warrender Park Road,1
2452,Kings Building 3,Waverley Bridge,1
2453,Kings Building 3,West Crosscauseway,6
2454,Kings Buildings - Murchison House,Abbeyhill,2
2455,Kings Buildings - Murchison House,Bruntsfield Links,1
2456,Kings Buildings - Murchison House,City Chambers,1
2457,Kings Buildings - Murchison House,Cramond Foreshore,1
2458,Kings Buildings - Murchison House,Crichton Street,1
2459,Kings Buildings - Murchison House,Dundas Street,1
2460,Kings Buildings - Murchison House,Dundee Terrace,1
2461,Kings Buildings - Murchison House,Edinburgh Royal Infirmary,1
2462,Kings Buildings - Murchison House,George Square,2
2463,Kings Buildings - Murchison House,Gladstone Terrace,3
2464,Kings Buildings - Murchison House,Holyrood Road,1
2465,Kings Buildings - Murchison House,Kings Building 2,2
2466,Kings Buildings - Murchison House,Kings Buildings - Murchison House,2
2467,Kings Buildings - Murchison House,Marchmont Crescent,1
2468,Kings Buildings - Murchison House,Meadow Place,2
2469,Kings Buildings - Murchison House,Meadows East,4
2470,Kings Buildings - Murchison House,Meggetland,1
2471,Kings Buildings - Murchison House,Milton Road - Edinburgh College,1
2472,Kings Buildings - Murchison House,Morningside Road,1
2473,Kings Buildings - Murchison House,Ocean Terminal,1
2474,Kings Buildings - Murchison House,Pleasance Courtyard,1
2475,Kings Buildings - Murchison House,Royal Commonwealth Pool,1
2476,Kings Buildings - Murchison House,Surgeons Hall,6
2477,Kings Buildings - Murchison House,Thirlestane Road,1
2478,Kings Buildings - Murchison House,Tollcross,2
2479,Kings Buildings - Murchison House,Waverley Bridge,1
2480,Kings Buildings - Murchison House,West Crosscauseway,1
2481,Kings Buildings 1,Abbeyhill,4
2482,Kings Buildings 1,Boroughmuir,2
2483,Kings Buildings 1,Bristo Square,4
2484,Kings Buildings 1,Brunswick Place,1
2485,Kings Buildings 1,Bruntsfield Links,3
2486,Kings Buildings 1,Castle Terrace,1
2487,Kings Buildings 1,Causewayside,5
2488,Kings Buildings 1,City Chambers,6
2489,Kings Buildings 1,Craigleith Road,1
2490,Kings Buildings 1,Dundee Terrace,1
2491,Kings Buildings 1,Dynamic Earth,2
2492,Kings Buildings 1,EICC,1
2493,Kings Buildings 1,East London Street,2
2494,Kings Buildings 1,Edinburgh Royal Infirmary,1
2495,Kings Buildings 1,Fountainbridge,2
2496,Kings Buildings 1,George Square,3
2497,Kings Buildings 1,Hillside Crescent,2
2498,Kings Buildings 1,Holyrood Road,1
2499,Kings Buildings 1,Kings Buildings 1,4
2500,Kings Buildings 1,Leith Walk,1
2501,Kings Buildings 1,Logie Green Road,1
2502,Kings Buildings 1,Lothian Road,2
2503,Kings Buildings 1,Marchmont Crescent,1
2504,Kings Buildings 1,McDonald Road,1
2505,Kings Buildings 1,Meadow Place,2
2506,Kings Buildings 1,Meadows East,13
2507,Kings Buildings 1,Meggetland,1
2508,Kings Buildings 1,Morningside Road,2
2509,Kings Buildings 1,Ocean Terminal,4
2510,Kings Buildings 1,Pleasance Courtyard,6
2511,Kings Buildings 1,Pollock Halls,4
2512,Kings Buildings 1,Portobello - Kings Road,1
2513,Kings Buildings 1,Royal Commonwealth Pool,1
2514,Kings Buildings 1,Simon Square,2
2515,Kings Buildings 1,St Andrew Square,2
2516,Kings Buildings 1,Surgeons Hall,2
2517,Kings Buildings 1,Thirlestane Road,1
2518,Kings Buildings 1,Tollcross,2
2519,Kings Buildings 1,Waverley Bridge,2
2520,Kings Buildings 1,West Crosscauseway,2
2521,Lauriston Place,Abbeyhill,4
2522,Lauriston Place,Belford Road,2
2523,Lauriston Place,Boroughmuir,11
2524,Lauriston Place,Bristo Square,3
2525,Lauriston Place,Brunswick Place,2
2526,Lauriston Place,Bruntsfield Links,15
2527,Lauriston Place,Canonmills,1
2528,Lauriston Place,Castle Terrace,6
2529,Lauriston Place,Chambers Street,1
2530,Lauriston Place,Colinton Road,2
2531,Lauriston Place,Corstorphine Road,4
2532,Lauriston Place,Crichton Street,1
2533,Lauriston Place,Dalry Road Lidl,1
2534,Lauriston Place,Dean Street,1
2535,Lauriston Place,Drumsheugh Place,6
2536,Lauriston Place,Duke Street,4
2537,Lauriston Place,Dundas Street,1
2538,Lauriston Place,Dundee Terrace,18
2539,Lauriston Place,EICC,2
2540,Lauriston Place,East London Street,1
2541,Lauriston Place,Edinburgh Royal Infirmary,1
2542,Lauriston Place,Ellersly Road,1
2543,Lauriston Place,Fountainbridge,3
2544,Lauriston Place,George Square,2
2545,Lauriston Place,Gladstone Terrace,1
2546,Lauriston Place,Gorgie Road,3
2547,Lauriston Place,Grassmarket,1
2548,Lauriston Place,Haymarket Station,4
2549,Lauriston Place,Haymarket Terrace,37
2550,Lauriston Place,Hillside Crescent,2
2551,Lauriston Place,Holyrood Road,5
2552,Lauriston Place,Hunter Square,3
2553,Lauriston Place,Joppa,1
2554,Lauriston Place,Kings Building 2,2
2555,Lauriston Place,Kings Buildings 1,2
2556,Lauriston Place,Lauriston Place,17
2557,Lauriston Place,Leith Walk,5
2558,Lauriston Place,Leith Walk North,1
2559,Lauriston Place,Lothian Road,6
2560,Lauriston Place,Marchmont Crescent,3
2561,Lauriston Place,Meadow Place,3
2562,Lauriston Place,Meadows East,13
2563,Lauriston Place,Meggetland,3
2564,Lauriston Place,Milton Road - Edinburgh College,5
2565,Lauriston Place,Morningside Road,21
2566,Lauriston Place,Orchard Brae House,1
2567,Lauriston Place,Picardy Place,3
2568,Lauriston Place,Pleasance Courtyard,1
2569,Lauriston Place,Pollock Halls,4
2570,Lauriston Place,Portobello - Kings Road,2
2571,Lauriston Place,Royal Commonwealth Pool,11
2572,Lauriston Place,Scotland Street,4
2573,Lauriston Place,Simon Square,1
2574,Lauriston Place,South Trinity Road,2
2575,Lauriston Place,St Andrew Square,1
2576,Lauriston Place,St Andrews House,1
2577,Lauriston Place,Surgeons Hall,8
2578,Lauriston Place,Tollcross,11
2579,Lauriston Place,Victoria Quay,3
2580,Lauriston Place,Warrender Park Road,1
2581,Lauriston Place,Waverley Bridge,6
2582,Lauriston Place,West Crosscauseway,4
2583,Leith Walk,Abbeyhill,3
2584,Leith Walk,Balgreen Road,1
2585,Leith Walk,Belford Road,2
2586,Leith Walk,Boroughmuir,2
2587,Leith Walk,Bristo Square,1
2588,Leith Walk,Brunswick Place,3
2589,Leith Walk,Bruntsfield Links,3
2590,Leith Walk,Canonmills,10
2591,Leith Walk,Castle Street,6
2592,Leith Walk,Causewayside,2
2593,Leith Walk,Chambers Street,2
2594,Leith Walk,Charlotte Square,5
2595,Leith Walk,Colinton Road,1
2596,Leith Walk,Comely Bank Road,4
2597,Leith Walk,Corstorphine Road,1
2598,Leith Walk,Craigleith Road,7
2599,Leith Walk,Cramond Foreshore,6
2600,Leith Walk,Crichton Street,2
2601,Leith Walk,Dalmeny Station,1
2602,Leith Walk,Dalry Road Lidl,2
2603,Leith Walk,Dean Street,3
2604,Leith Walk,Drumsheugh Place,1
2605,Leith Walk,Duke Street,28
2606,Leith Walk,Dundas Street,8
2607,Leith Walk,Dundee Terrace,2
2608,Leith Walk,EICC,1
2609,Leith Walk,East London Street,19
2610,Leith Walk,Edinburgh Park Station,1
2611,Leith Walk,Edinburgh Royal Infirmary,4
2612,Leith Walk,Fountainbridge,1
2613,Leith Walk,George Square,5
2614,Leith Walk,Gladstone Terrace,2
2615,Leith Walk,Gorgie Road,4
2616,Leith Walk,Hawes Pier,6
2617,Leith Walk,Haymarket Station,2
2618,Leith Walk,Hillside Crescent,2
2619,Leith Walk,Hunter Square,5
2620,Leith Walk,IGMM - Western General,13
2621,Leith Walk,Inverleith Row,11
2622,Leith Walk,Joppa,1
2623,Leith Walk,Kings Building 2,1
2624,Leith Walk,Lauriston Place,1
2625,Leith Walk,Leith Walk,72
2626,Leith Walk,Leith Walk North,6
2627,Leith Walk,Logie Green Road,3
2628,Leith Walk,Lothian Road,4
2629,Leith Walk,Marchmont Crescent,1
2630,Leith Walk,McDonald Road,12
2631,Leith Walk,Meadows East,6
2632,Leith Walk,Morningside Road,1
2633,Leith Walk,Ocean Terminal,12
2634,Leith Walk,Picardy Place,21
2635,Leith Walk,Pollock Halls,2
2636,Leith Walk,Portobello - Kings Road,23
2637,Leith Walk,Roseburn Street,3
2638,Leith Walk,Royal Commonwealth Pool,1
2639,Leith Walk,Scotland Street,4
2640,Leith Walk,Simon Square,2
2641,Leith Walk,South Trinity Road,11
2642,Leith Walk,St Andrew Square,16
2643,Leith Walk,Stockbridge,11
2644,Leith Walk,Surgeons Hall,4
2645,Leith Walk,Thirlestane Road,1
2646,Leith Walk,Tollcross,5
2647,Leith Walk,Victoria Quay,18
2648,Leith Walk,Waitrose Comely Bank,6
2649,Leith Walk,Waverley Bridge,10
2650,Leith Walk,Waverley Court,2
2651,Leith Walk,Waverley Station,1
2652,Leith Walk,Wester Coates Terrace,8
2653,Leith Walk North,Abbeyhill,2
2654,Leith Walk North,Boroughmuir,2
2655,Leith Walk North,Brunswick Place,6
2656,Leith Walk North,Canonmills,2
2657,Leith Walk North,Castle Street,2
2658,Leith Walk North,Causewayside,3
2659,Leith Walk North,Charlotte Square,2
2660,Leith Walk North,Comely Bank Road,3
2661,Leith Walk North,Crichton Street,3
